p0 (For observed curve),n_qc_max (For observed curve),p0(For analytic curve),n_qc_max (For analytic curve)
,,3.015023004601e-10,6.683089975567e-01
,,3.015623124625e-10,6.683734979089e-01
,,3.016223244649e-10,6.684379142658e-01
,,3.016823364673e-10,6.685022467290e-01
,,3.017423484697e-10,6.685664954001e-01
,,3.018023604721e-10,6.686306603807e-01
,,3.018623724745e-10,6.686947417721e-01
,,3.019223844769e-10,6.687587396753e-01
,,3.019823964793e-10,6.688226541914e-01
,,3.020424084817e-10,6.688864854213e-01
,,3.021024204841e-10,6.689502334655e-01
,,3.021624324865e-10,6.690138984247e-01
,,3.022224444889e-10,6.690774803992e-01
,,3.022824564913e-10,6.691409794892e-01
,,3.023424684937e-10,6.692043957948e-01
,,3.024024804961e-10,6.692677294159e-01
,,3.024624924985e-10,6.693309804523e-01
,,3.025225045009e-10,6.693941490036e-01
,,3.025825165033e-10,6.694572351691e-01
,,3.026425285057e-10,6.695202390483e-01
,,3.027025405081e-10,6.695831607402e-01
,,3.027625525105e-10,6.696460003439e-01
,,3.028225645129e-10,6.697087579583e-01
,,3.028825765153e-10,6.697714336819e-01
,,3.029425885177e-10,6.698340276133e-01
,,3.030026005201e-10,6.698965398510e-01
,,3.030626125225e-10,6.699589704931e-01
,,3.031226245249e-10,6.700213196378e-01
,,3.031826365273e-10,6.700835873830e-01
,,3.032426485297e-10,6.701457738265e-01
,,3.033026605321e-10,6.702078790659e-01
,,3.033626725345e-10,6.702699031988e-01
,,3.034226845369e-10,6.703318463224e-01
,,3.034826965393e-10,6.703937085339e-01
,,3.035427085417e-10,6.704554899305e-01
,,3.036027205441e-10,6.705171906090e-01
,,3.036627325465e-10,6.705788106662e-01
,,3.037227445489e-10,6.706403501986e-01
,,3.037827565513e-10,6.707018093027e-01
,,3.038427685537e-10,6.707631880749e-01
,,3.039027805561e-10,6.708244866112e-01
,,3.039627925585e-10,6.708857050078e-01
,,3.040228045609e-10,6.709468433605e-01
,,3.040828165633e-10,6.710079017650e-01
,,3.041428285657e-10,6.710688803169e-01
,,3.042028405681e-10,6.711297791117e-01
,,3.042628525705e-10,6.711905982445e-01
,,3.043228645729e-10,6.712513378107e-01
,,3.043828765753e-10,6.713119979051e-01
,,3.044428885777e-10,6.713725786227e-01
,,3.045029005801e-10,6.714330800581e-01
,,3.045629125825e-10,6.714935023060e-01
,,3.046229245849e-10,6.715538454607e-01
,,3.046829365873e-10,6.716141096166e-01
,,3.047429485897e-10,6.716742948678e-01
,,3.048029605921e-10,6.717344013083e-01
,,3.048629725945e-10,6.717944290320e-01
,,3.049229845969e-10,6.718543781325e-01
,,3.049829965993e-10,6.719142487036e-01
,,3.050430086017e-10,6.719740408385e-01
,,3.051030206041e-10,6.720337546306e-01
,,3.051630326065e-10,6.720933901731e-01
,,3.052230446089e-10,6.721529475589e-01
,,3.052830566113e-10,6.722124268810e-01
,,3.053430686137e-10,6.722718282321e-01
,,3.054030806161e-10,6.723311517048e-01
,,3.054630926185e-10,6.723903973915e-01
,,3.055231046209e-10,6.724495653846e-01
,,3.055831166233e-10,6.725086557762e-01
,,3.056431286257e-10,6.725676686584e-01
,,3.057031406281e-10,6.726266041231e-01
,,3.057631526305e-10,6.726854622620e-01
,,3.058231646329e-10,6.727442431669e-01
,,3.058831766353e-10,6.728029469291e-01
,,3.059431886377e-10,6.728615736400e-01
,,3.060032006401e-10,6.729201233909e-01
,,3.060632126425e-10,6.729785962729e-01
,,3.061232246449e-10,6.730369923768e-01
,,3.061832366473e-10,6.730953117935e-01
,,3.062432486497e-10,6.731535546137e-01
,,3.063032606521e-10,6.732117209278e-01
,,3.063632726545e-10,6.732698108264e-01
,,3.064232846569e-10,6.733278243997e-01
,,3.064832966593e-10,6.733857617377e-01
,,3.065433086617e-10,6.734436229306e-01
,,3.066033206641e-10,6.735014080681e-01
,,3.066633326665e-10,6.735591172400e-01
,,3.067233446689e-10,6.736167505360e-01
,,3.067833566713e-10,6.736743080454e-01
,,3.068433686737e-10,6.737317898576e-01
,,3.069033806761e-10,6.737891960618e-01
,,3.069633926785e-10,6.738465267470e-01
,,3.070234046809e-10,6.739037820023e-01
,,3.070834166833e-10,6.739609619163e-01
,,3.071434286857e-10,6.740180665778e-01
,,3.072034406881e-10,6.740750960754e-01
,,3.072634526905e-10,6.741320504973e-01
,,3.073234646929e-10,6.741889299319e-01
,,3.073834766953e-10,6.742457344674e-01
,,3.074434886977e-10,6.743024641917e-01
,,3.075035007001e-10,6.743591191927e-01
,,3.075635127025e-10,6.744156995582e-01
,,3.076235247049e-10,6.744722053758e-01
,,3.076835367073e-10,6.745286367331e-01
,,3.077435487097e-10,6.745849937173e-01
,,3.078035607121e-10,6.746412764157e-01
,,3.078635727145e-10,6.746974849154e-01
,,3.079235847169e-10,6.747536193034e-01
,,3.079835967193e-10,6.748096796665e-01
,,3.080436087217e-10,6.748656660915e-01
,,3.081036207241e-10,6.749215786650e-01
,,3.081636327265e-10,6.749774174733e-01
,,3.082236447289e-10,6.750331826030e-01
,,3.082836567313e-10,6.750888741401e-01
,,3.083436687337e-10,6.751444921707e-01
,,3.084036807361e-10,6.752000367809e-01
,,3.084636927385e-10,6.752555080564e-01
,,3.085237047409e-10,6.753109060830e-01
,,3.085837167433e-10,6.753662309462e-01
,,3.086437287457e-10,6.754214827315e-01
,,3.087037407481e-10,6.754766615242e-01
,,3.087637527506e-10,6.755317674096e-01
,,3.088237647530e-10,6.755868004726e-01
,,3.088837767554e-10,6.756417607983e-01
,,3.089437887578e-10,6.756966484714e-01
,,3.090038007602e-10,6.757514635768e-01
,,3.090638127626e-10,6.758062061989e-01
,,3.091238247650e-10,6.758608764222e-01
,,3.091838367674e-10,6.759154743310e-01
,,3.092438487698e-10,6.759700000096e-01
,,3.093038607722e-10,6.760244535421e-01
,,3.093638727746e-10,6.760788350124e-01
,,3.094238847770e-10,6.761331445043e-01
,,3.094838967794e-10,6.761873821016e-01
,,3.095439087818e-10,6.762415478879e-01
,,3.096039207842e-10,6.762956419466e-01
,,3.096639327866e-10,6.763496643611e-01
,,3.097239447890e-10,6.764036152146e-01
,,3.097839567914e-10,6.764574945902e-01
,,3.098439687938e-10,6.765113025710e-01
,,3.099039807962e-10,6.765650392397e-01
,,3.099639927986e-10,6.766187046792e-01
,,3.100240048010e-10,6.766722989720e-01
,,3.100840168034e-10,6.767258222007e-01
,,3.101440288058e-10,6.767792744476e-01
,,3.102040408082e-10,6.768326557951e-01
,,3.102640528106e-10,6.768859663252e-01
,,3.103240648130e-10,6.769392061200e-01
,,3.103840768154e-10,6.769923752614e-01
,,3.104440888178e-10,6.770454738312e-01
,,3.105041008202e-10,6.770985019110e-01
,,3.105641128226e-10,6.771514595825e-01
,,3.106241248250e-10,6.772043469270e-01
,,3.106841368274e-10,6.772571640258e-01
,,3.107441488298e-10,6.773099109603e-01
,,3.108041608322e-10,6.773625878113e-01
,,3.108641728346e-10,6.774151946599e-01
,,3.109241848370e-10,6.774677315870e-01
,,3.109841968394e-10,6.775201986733e-01
,,3.110442088418e-10,6.775725959994e-01
,,3.111042208442e-10,6.776249236457e-01
,,3.111642328466e-10,6.776771816927e-01
,,3.112242448490e-10,6.777293702206e-01
,,3.112842568514e-10,6.777814893096e-01
,,3.113442688538e-10,6.778335390397e-01
,,3.114042808562e-10,6.778855194909e-01
,,3.114642928586e-10,6.779374307428e-01
,,3.115243048610e-10,6.779892728753e-01
,,3.115843168634e-10,6.780410459679e-01
,,3.116443288658e-10,6.780927501000e-01
,,3.117043408682e-10,6.781443853510e-01
,,3.117643528706e-10,6.781959518001e-01
,,3.118243648730e-10,6.782474495264e-01
,,3.118843768754e-10,6.782988786090e-01
,,3.119443888778e-10,6.783502391266e-01
,,3.120044008802e-10,6.784015311582e-01
,,3.120644128826e-10,6.784527547823e-01
,,3.121244248850e-10,6.785039100775e-01
,,3.121844368874e-10,6.785549971223e-01
,,3.122444488898e-10,6.786060159949e-01
,,3.123044608922e-10,6.786569667736e-01
,,3.123644728946e-10,6.787078495365e-01
,,3.124244848970e-10,6.787586643615e-01
,,3.124844968994e-10,6.788094113265e-01
,,3.125445089018e-10,6.788600905094e-01
,,3.126045209042e-10,6.789107019877e-01
,,3.126645329066e-10,6.789612458389e-01
,,3.127245449090e-10,6.790117221406e-01
,,3.127845569114e-10,6.790621309701e-01
,,3.128445689138e-10,6.791124724045e-01
,,3.129045809162e-10,6.791627465209e-01
,,3.129645929186e-10,6.792129533964e-01
,,3.130246049210e-10,6.792630931078e-01
,,3.130846169234e-10,6.793131657319e-01
,,3.131446289258e-10,6.793631713453e-01
,,3.132046409282e-10,6.794131100247e-01
,,3.132646529306e-10,6.794629818463e-01
,,3.133246649330e-10,6.795127868867e-01
,,3.133846769354e-10,6.795625252219e-01
,,3.134446889378e-10,6.796121969282e-01
,,3.135047009402e-10,6.796618020815e-01
,,3.135647129426e-10,6.797113407577e-01
,,3.136247249450e-10,6.797608130327e-01
,,3.136847369474e-10,6.798102189820e-01
,,3.137447489498e-10,6.798595586813e-01
,,3.138047609522e-10,6.799088322060e-01
,,3.138647729546e-10,6.799580396316e-01
,,3.139247849570e-10,6.800071810332e-01
,,3.139847969594e-10,6.800562564861e-01
,,3.140448089618e-10,6.801052660652e-01
,,3.141048209642e-10,6.801542098454e-01
,,3.141648329666e-10,6.802030879017e-01
,,3.142248449690e-10,6.802519003088e-01
,,3.142848569714e-10,6.803006471412e-01
,,3.143448689738e-10,6.803493284735e-01
,,3.144048809762e-10,6.803979443801e-01
,,3.144648929786e-10,6.804464949352e-01
,,3.145249049810e-10,6.804949802132e-01
,,3.145849169834e-10,6.805434002880e-01
,,3.146449289858e-10,6.805917552336e-01
,,3.147049409882e-10,6.806400451241e-01
,,3.147649529906e-10,6.806882700330e-01
,,3.148249649930e-10,6.807364300342e-01
,,3.148849769954e-10,6.807845252011e-01
,,3.149449889978e-10,6.808325556072e-01
,,3.150050010002e-10,6.808805213260e-01
,,3.150650130026e-10,6.809284224306e-01
,,3.151250250050e-10,6.809762589942e-01
,,3.151850370074e-10,6.810240310899e-01
,,3.152450490098e-10,6.810717387907e-01
,,3.153050610122e-10,6.811193821693e-01
,,3.153650730146e-10,6.811669612985e-01
,,3.154250850170e-10,6.812144762511e-01
,,3.154850970194e-10,6.812619270994e-01
,,3.155451090218e-10,6.813093139159e-01
,,3.156051210242e-10,6.813566367731e-01
,,3.156651330266e-10,6.814038957431e-01
,,3.157251450290e-10,6.814510908980e-01
,,3.157851570314e-10,6.814982223100e-01
,,3.158451690338e-10,6.815452900509e-01
,,3.159051810362e-10,6.815922941925e-01
,,3.159651930386e-10,6.816392348067e-01
,,3.160252050410e-10,6.816861119650e-01
,,3.160852170434e-10,6.817329257390e-01
,,3.161452290458e-10,6.817796762000e-01
,,3.162052410482e-10,6.818263634195e-01
,,3.162652530506e-10,6.818729874687e-01
,,3.163252650530e-10,6.819195484186e-01
,,3.163852770554e-10,6.819660463404e-01
,,3.164452890578e-10,6.820124813050e-01
,,3.165053010602e-10,6.820588533831e-01
,,3.165653130626e-10,6.821051626456e-01
,,3.166253250650e-10,6.821514091631e-01
,,3.166853370674e-10,6.821975930061e-01
,,3.167453490698e-10,6.822437142450e-01
,,3.168053610722e-10,6.822897729503e-01
,,3.168653730746e-10,6.823357691921e-01
,,3.169253850770e-10,6.823817030406e-01
,,3.169853970794e-10,6.824275745659e-01
,,3.170454090818e-10,6.824733838378e-01
,,3.171054210842e-10,6.825191309263e-01
,,3.171654330866e-10,6.825648159012e-01
,,3.172254450890e-10,6.826104388320e-01
,,3.172854570914e-10,6.826559997883e-01
,,3.173454690938e-10,6.827014988397e-01
,,3.174054810962e-10,6.827469360554e-01
,,3.174654930986e-10,6.827923115048e-01
,,3.175255051010e-10,6.828376252571e-01
,,3.175855171034e-10,6.828828773813e-01
,,3.176455291058e-10,6.829280679463e-01
,,3.177055411082e-10,6.829731970212e-01
,,3.177655531106e-10,6.830182646747e-01
,,3.178255651130e-10,6.830632709755e-01
,,3.178855771154e-10,6.831082159922e-01
,,3.179455891178e-10,6.831530997933e-01
,,3.180056011202e-10,6.831979224473e-01
,,3.180656131226e-10,6.832426840224e-01
,,3.181256251250e-10,6.832873845869e-01
,,3.181856371274e-10,6.833320242089e-01
,,3.182456491298e-10,6.833766029565e-01
,,3.183056611322e-10,6.834211208976e-01
,,3.183656731346e-10,6.834655781001e-01
,,3.184256851370e-10,6.835099746317e-01
,,3.184856971394e-10,6.835543105601e-01
,,3.185457091418e-10,6.835985859529e-01
,,3.186057211442e-10,6.836428008775e-01
,,3.186657331466e-10,6.836869554013e-01
,,3.187257451490e-10,6.837310495917e-01
,,3.187857571514e-10,6.837750835157e-01
,,3.188457691538e-10,6.838190572406e-01
,,3.189057811562e-10,6.838629708334e-01
,,3.189657931586e-10,6.839068243609e-01
,,3.190258051610e-10,6.839506178901e-01
,,3.190858171634e-10,6.839943514875e-01
,,3.191458291658e-10,6.840380252200e-01
,,3.192058411682e-10,6.840816391540e-01
,,3.192658531706e-10,6.841251933561e-01
,,3.193258651730e-10,6.841686878925e-01
,,3.193858771754e-10,6.842121228296e-01
,,3.194458891778e-10,6.842554982336e-01
,,3.195059011802e-10,6.842988141706e-01
,,3.195659131826e-10,6.843420707065e-01
,,3.196259251850e-10,6.843852679074e-01
,,3.196859371874e-10,6.844284058390e-01
,,3.197459491898e-10,6.844714845671e-01
,,3.198059611922e-10,6.845145041573e-01
,,3.198659731946e-10,6.845574646752e-01
,,3.199259851970e-10,6.846003661863e-01
,,3.199859971994e-10,6.846432087559e-01
,,3.200460092018e-10,6.846859924494e-01
,,3.201060212042e-10,6.847287173319e-01
,,3.201660332066e-10,6.847713834686e-01
,,3.202260452090e-10,6.848139909245e-01
,,3.202860572114e-10,6.848565397645e-01
,,3.203460692138e-10,6.848990300534e-01
,,3.204060812162e-10,6.849414618562e-01
,,3.204660932186e-10,6.849838352373e-01
,,3.205261052210e-10,6.850261502614e-01
,,3.205861172234e-10,6.850684069931e-01
,,3.206461292258e-10,6.851106054966e-01
,,3.207061412282e-10,6.851527458364e-01
,,3.207661532306e-10,6.851948280766e-01
,,3.208261652330e-10,6.852368522814e-01
,,3.208861772354e-10,6.852788185149e-01
,,3.209461892378e-10,6.853207268410e-01
,,3.210062012402e-10,6.853625773237e-01
,,3.210662132426e-10,6.854043700267e-01
,,3.211262252450e-10,6.854461050137e-01
,,3.211862372474e-10,6.854877823484e-01
,,3.212462492499e-10,6.855294020943e-01
,,3.213062612523e-10,6.855709643149e-01
,,3.213662732547e-10,6.856124690735e-01
,,3.214262852571e-10,6.856539164334e-01
,,3.214862972595e-10,6.856953064578e-01
,,3.215463092619e-10,6.857366392098e-01
,,3.216063212643e-10,6.857779147524e-01
,,3.216663332667e-10,6.858191331487e-01
,,3.217263452691e-10,6.858602944614e-01
,,3.217863572715e-10,6.859013987533e-01
,,3.218463692739e-10,6.859424460871e-01
,,3.219063812763e-10,6.859834365254e-01
,,3.219663932787e-10,6.860243701307e-01
,,3.220264052811e-10,6.860652469654e-01
,,3.220864172835e-10,6.861060670920e-01
,,3.221464292859e-10,6.861468305726e-01
,,3.222064412883e-10,6.861875374694e-01
,,3.222664532907e-10,6.862281878446e-01
,,3.223264652931e-10,6.862687817601e-01
,,3.223864772955e-10,6.863093192779e-01
,,3.224464892979e-10,6.863498004598e-01
,,3.225065013003e-10,6.863902253676e-01
,,3.225665133027e-10,6.864305940630e-01
,,3.226265253051e-10,6.864709066075e-01
,,3.226865373075e-10,6.865111630627e-01
,,3.227465493099e-10,6.865513634901e-01
,,3.228065613123e-10,6.865915079508e-01
,,3.228665733147e-10,6.866315965063e-01
,,3.229265853171e-10,6.866716292177e-01
,,3.229865973195e-10,6.867116061461e-01
,,3.230466093219e-10,6.867515273525e-01
,,3.231066213243e-10,6.867913928979e-01
,,3.231666333267e-10,6.868312028431e-01
,,3.232266453291e-10,6.868709572489e-01
,,3.232866573315e-10,6.869106561759e-01
,,3.233466693339e-10,6.869502996849e-01
,,3.234066813363e-10,6.869898878363e-01
,,3.234666933387e-10,6.870294206906e-01
,,3.235267053411e-10,6.870688983082e-01
,,3.235867173435e-10,6.871083207493e-01
,,3.236467293459e-10,6.871476880741e-01
,,3.237067413483e-10,6.871870003428e-01
,,3.237667533507e-10,6.872262576154e-01
,,3.238267653531e-10,6.872654599520e-01
,,3.238867773555e-10,6.873046074123e-01
,,3.239467893579e-10,6.873437000561e-01
,,3.240068013603e-10,6.873827379433e-01
,,3.240668133627e-10,6.874217211335e-01
,,3.241268253651e-10,6.874606496861e-01
,,3.241868373675e-10,6.874995236608e-01
,,3.242468493699e-10,6.875383431169e-01
,,3.243068613723e-10,6.875771081138e-01
,,3.243668733747e-10,6.876158187107e-01
,,3.244268853771e-10,6.876544749667e-01
,,3.244868973795e-10,6.876930769410e-01
,,3.245469093819e-10,6.877316246926e-01
,,3.246069213843e-10,6.877701182805e-01
,,3.246669333867e-10,6.878085577634e-01
,,3.247269453891e-10,6.878469432001e-01
,,3.247869573915e-10,6.878852746495e-01
,,3.248469693939e-10,6.879235521700e-01
,,3.249069813963e-10,6.879617758203e-01
,,3.249669933987e-10,6.879999456587e-01
,,3.250270054011e-10,6.880380617438e-01
,,3.250870174035e-10,6.880761241338e-01
,,3.251470294059e-10,6.881141328869e-01
,,3.252070414083e-10,6.881520880613e-01
,,3.252670534107e-10,6.881899897151e-01
,,3.253270654131e-10,6.882278379064e-01
,,3.253870774155e-10,6.882656326929e-01
,,3.254470894179e-10,6.883033741326e-01
,,3.255071014203e-10,6.883410622833e-01
,,3.255671134227e-10,6.883786972026e-01
,,3.256271254251e-10,6.884162789482e-01
,,3.256871374275e-10,6.884538075776e-01
,,3.257471494299e-10,6.884912831482e-01
,,3.258071614323e-10,6.885287057176e-01
,,3.258671734347e-10,6.885660753430e-01
,,3.259271854371e-10,6.886033920816e-01
,,3.259871974395e-10,6.886406559907e-01
,,3.260472094419e-10,6.886778671272e-01
,,3.261072214443e-10,6.887150255483e-01
,,3.261672334467e-10,6.887521313109e-01
,,3.262272454491e-10,6.887891844718e-01
,,3.262872574515e-10,6.888261850878e-01
,,3.263472694539e-10,6.888631332157e-01
,,3.264072814563e-10,6.889000289120e-01
,,3.264672934587e-10,6.889368722334e-01
,,3.265273054611e-10,6.889736632364e-01
,,3.265873174635e-10,6.890104019774e-01
,,3.266473294659e-10,6.890470885126e-01
,,3.267073414683e-10,6.890837228985e-01
,,3.267673534707e-10,6.891203051911e-01
,,3.268273654731e-10,6.891568354467e-01
,,3.268873774755e-10,6.891933137212e-01
,,3.269473894779e-10,6.892297400706e-01
,,3.270074014803e-10,6.892661145509e-01
,,3.270674134827e-10,6.893024372179e-01
,,3.271274254851e-10,6.893387081273e-01
,,3.271874374875e-10,6.893749273348e-01
,,3.272474494899e-10,6.894110948961e-01
,,3.273074614923e-10,6.894472108666e-01
,,3.273674734947e-10,6.894832753019e-01
,,3.274274854971e-10,6.895192882572e-01
,,3.274874974995e-10,6.895552497880e-01
,,3.275475095019e-10,6.895911599495e-01
,,3.276075215043e-10,6.896270187969e-01
,,3.276675335067e-10,6.896628263853e-01
,,3.277275455091e-10,6.896985827696e-01
,,3.277875575115e-10,6.897342880049e-01
,,3.278475695139e-10,6.897699421461e-01
,,3.279075815163e-10,6.898055452479e-01
,,3.279675935187e-10,6.898410973652e-01
,,3.280276055211e-10,6.898765985525e-01
,,3.280876175235e-10,6.899120488645e-01
,,3.281476295259e-10,6.899474483558e-01
,,3.282076415283e-10,6.899827970807e-01
,,3.282676535307e-10,6.900180950937e-01
,,3.283276655331e-10,6.900533424491e-01
,,3.283876775355e-10,6.900885392012e-01
,,3.284476895379e-10,6.901236854040e-01
,,3.285077015403e-10,6.901587811118e-01
,,3.285677135427e-10,6.901938263786e-01
,,3.286277255451e-10,6.902288212582e-01
,,3.286877375475e-10,6.902637658047e-01
,,3.287477495499e-10,6.902986600719e-01
,,3.288077615523e-10,6.903335041134e-01
,,3.288677735547e-10,6.903682979831e-01
,,3.289277855571e-10,6.904030417344e-01
,,3.289877975595e-10,6.904377354210e-01
,,3.290478095619e-10,6.904723790964e-01
,,3.291078215643e-10,6.905069728139e-01
,,3.291678335667e-10,6.905415166268e-01
,,3.292278455691e-10,6.905760105886e-01
,,3.292878575715e-10,6.906104547522e-01
,,3.293478695739e-10,6.906448491710e-01
,,3.294078815763e-10,6.906791938979e-01
,,3.294678935787e-10,6.907134889860e-01
,,3.295279055811e-10,6.907477344881e-01
,,3.295879175835e-10,6.907819304572e-01
,,3.296479295859e-10,6.908160769460e-01
,,3.297079415883e-10,6.908501740072e-01
,,3.297679535907e-10,6.908842216935e-01
,,3.298279655931e-10,6.909182200575e-01
,,3.298879775955e-10,6.909521691517e-01
,,3.299479895979e-10,6.909860690286e-01
,,3.300080016003e-10,6.910199197405e-01
,,3.300680136027e-10,6.910537213397e-01
,,3.301280256051e-10,6.910874738785e-01
,,3.301880376075e-10,6.911211774091e-01
,,3.302480496099e-10,6.911548319836e-01
,,3.303080616123e-10,6.911884376540e-01
,,3.303680736147e-10,6.912219944723e-01
,,3.304280856171e-10,6.912555024904e-01
,,3.304880976195e-10,6.912889617602e-01
,,3.305481096219e-10,6.913223723335e-01
,,3.306081216243e-10,6.913557342619e-01
,,3.306681336267e-10,6.913890475971e-01
,,3.307281456291e-10,6.914223123906e-01
,,3.307881576315e-10,6.914555286941e-01
,,3.308481696339e-10,6.914886965589e-01
,,3.309081816363e-10,6.915218160364e-01
